language,region,quoteType,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,currency,exchange,shortName,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,tradeable,cryptoTradeable,postMarketChangePercent,postMarketTime,postMarketPrice,postMarketChange,regularMarketChange,regularMarketTime,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,firstTradeDateMilliseconds,priceHint,regularMarketPreviousClose,bid,ask,bidSize,askSize,fullExchangeName,financialCurrency,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,displayName,price,ytdReturn,trailingThreeMonthReturns,trailingThreeMonthNavReturns,prevName,nameChangeDate,delistingDate,ipoExpectedDate,newListingDate
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,Andretti Acquisition Corp.,Andretti Acquisition Corp.,finmb_708926441,America/New_York,EDT,-14400000,us_market,False,-0.0464911,10.75,CLOSED,,,10.440404,0.30959606,0.029653648,10.185939,0.56406116,0.05537645,,,,15,0,,False,,,,,,-0.00500011,1678458600,10.75,10.75 - 10.75,10.75,100.0,-0.00046491067,9.92,10.755,,,,,,,,,,,,,2,10.5,4.3,17.2,10.0,22.0,NYSE,USD,10.75,1264.0,142.0,0.8299999,0.08366935,9.92 - 10.755,-0.0050001144,,10.75,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,WNS (Holdings) Limited Sponsore,WNS (Holdings) Limited,finmb_1907169,America/New_York,EDT,-14400000,us_market,False,-2.16157,89.62,CLOSED,47038100.0,13.848,85.7174,3.9026031,0.045528717,82.2624,7.357605,0.08944068,4215554560.0,25.388103,6.471693,15,0,,False,,-4.9988875,1678492405.0,85.14,-4.4800034,-1.98,1678482002,90.98,89.1933 - 90.98,89.1933,165863.0,-0.034995154,67.07,92.87,,1674133200.0,1681907400.0,1682339400.0,,45.492386,,1.97,3.53,3.85,23.277924,,2,91.6,46.99,143.93,9.0,22.0,NYSE,USD,90.98,157503.0,170200.0,22.550003,0.33621594,67.07 - 92.87,-3.25,,89.62,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,"Wolfspeed, Inc.","Wolfspeed, Inc.",finmb_197012,America/New_York,EDT,-14400000,us_market,False,-7.28163,62.52,CLOSED,124417000.0,17.553,75.8676,-13.347599,-0.1759328,85.45605,-22.936047,-0.26839584,7778550784.0,694.6666,3.5617845,15,0,,False,,0.28790835,1678495327.0,62.7,0.1800003,-4.91,1678482002,67.55,62.28 - 67.55,62.28,3570664.0,-0.5017533,58.07,125.48,,1674684000.0,1683025140.0,1683547200.0,,,,-3.598,0.09,-0.41,-152.48781,,2,67.43,62.55,63.5,9.0,8.0,NYSE,USD,67.5,2362705.0,2883400.0,4.450001,0.076631665,58.07 - 125.48,-62.960003,,62.52,,,,,,,,
en-US,US,ETF,,Delayed Quote,True,,USD,PCX,Impact Shares Trust I ETF Impac,Impact Shares YWCA Women's Empowerment ETF,finmb_548711682,America/New_York,EDT,-14400000,us_market,False,-1.41877,26.7581,CLOSED,,,27.702,-0.94389915,-0.034073323,28.4813,-1.7231998,-0.06050285,,,,15,0,,False,,,,,,-0.385099,1678473508,26.7581,26.7581 - 26.7581,26.7581,1544.0,-0.19861932,25.83,33.39,,,,,,,,,,,,,2,27.6399,24.23,29.37,8.0,9.0,NYSEArca,,27.09,3928.0,2040.0,0.9281006,0.03593111,25.83 - 33.39,-6.631899,,26.7581,8.88835,5.5411,5.5411,,,,,
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,USD,NYQ,"Worthington Industries, Inc.","Worthington Industries, Inc.",finmb_314750,America/New_York,EDT,-14400000,us_market,False,-3.45896,56.1,CLOSED,49707600.0,25.318,56.6602,-0.56019974,-0.009887006,50.9176,5.1823997,0.10178013,2788596224.0,14.6858635,2.2158146,15,0,,False,,0.0,1678486033.0,56.1,0.0,-2.01,1678482001,57.735,55.225 - 57.735,55.225,253486.0,-0.110935025,38.01,63.1,1680048000.0,1679515200.0,1679515200.0,1679515200.0,0.99,4.872329,0.017036654,11.514,3.82,3.73,15.040214,,2,58.11,48.17,89.63,8.0,9.0,NYSE,USD,57.81,181793.0,163310.0,18.09,0.4759274,38.01 - 63.1,-7.0,,56.1,,,,,,,,
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,USD,NYQ,"WideOpenWest, Inc.","WideOpenWest, Inc.",finmb_369346816,America/New_York,EDT,-14400000,us_market,False,-3.9801,9.65,CLOSED,87660200.0,-2.446,10.9462,-1.2962008,-0.11841559,14.43625,-4.78625,-0.33154386,845920896.0,10.157894,-3.9452164,15,0,,False,,-0.103522,1678482127.0,9.65,-0.0100002,-0.400001,1678482002,9.95,9.49 - 9.95,9.49,585712.0,-0.5793374,8.57,22.94,,1677157200.0,1683549000.0,1683894600.0,,56.7647,,0.17,0.95,0.21,45.95238,,2,10.05,8.79,15.97,8.0,11.0,NYSE,USD,9.98,384423.0,405120.0,1.0799999,0.126021,8.57 - 22.94,-13.290001,,9.65,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,W. P. Carey Inc. REIT,W. P. Carey Inc.,finmb_24043,America/New_York,EDT,-14400000,us_market,False,-1.43486,78.31,CLOSED,208032992.0,38.806,82.265,-3.9550018,-0.04807636,81.14845,-2.8384552,-0.03497855,16291062784.0,36.593456,2.0179868,15,0,,False,,0.7406485,1678496289.0,78.89,0.58000183,-1.14,1678482002,80.075,78.09 - 80.075,78.09,1281337.0,-0.126297,67.77,89.63,1681430400.0,1676041200.0,1682598600.0,1682944200.0,4.18,31.273962,0.052611705,2.504,2.14,2.6,30.11923,,2,79.45,78.31,82.7,9.0,8.0,NYSE,USD,79.68,912656.0,886950.0,10.540001,0.15552607,67.77 - 89.63,-11.32,,78.31,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,Warburg Pincus Capital Corporat,Warburg Pincus Capital Corporation I-A,finmb_704711954,America/New_York,EDT,-14400000,us_market,False,0.0980415,10.21,CLOSED,28342200.0,-0.583,10.1551,0.05490017,0.0054061674,9.97255,0.23744965,0.023810323,361716832.0,,-17.512865,15,0,,False,,,,,,0.0100002,1678395575,10.21,10.195 - 10.21,10.195,26945.0,0.0,9.75,10.21,,,,,,,,,,,,,2,10.2,0.0,16.32,451.0,22.0,NYSE,USD,10.2,188065.0,103090.0,0.46000004,0.04717949,9.75 - 10.21,0.0,,10.21,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,Warburg Pincus Capital Corporat,Warburg Pincus Capital Corporation I-B,finmb_704711588,America/New_York,EDT,-14400000,us_market,False,0.0980415,10.21,CLOSED,54875000.0,-0.539,10.1569,0.053099632,0.005227937,9.967225,0.24277496,0.024357328,700342720.0,,-18.942488,15,0,,False,,,,,,0.0100002,1678395050,10.2109,10.21 - 10.2109,10.21,4460.0,-0.021093026,9.75,10.43,,,,,,,,,,,,,2,10.2,0.0,16.33,8.0,30.0,NYSE,USD,10.21,397423.0,23820.0,0.46000004,0.04717949,9.75 - 10.43,-0.22000027,,10.21,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,Wheaton Precious Metals Corp,Wheaton Precious Metals Corp.,finmb_3103638,America/New_York,EDT,-14400000,us_market,False,3.60983,40.47,CLOSED,451963008.0,12.714,42.7764,-2.3064003,-0.053917587,37.2245,3.2455025,0.08718727,18290944000.0,27.719177,3.1831055,15,0,,False,,0.07412597,1678495823.0,40.5,0.02999878,1.41,1678482002,41.8,39.48 - 41.8,39.48,3519711.0,-0.22038141,28.62,51.91,1680739200.0,1678464000.0,1683111540.0,1683547200.0,0.42,35.87766,0.010752687,1.128,1.46,1.16,34.88793,,2,39.06,40.5,40.9,8.0,9.0,NYSE,USD,39.52,2293498.0,2495080.0,11.85,0.4140461,28.62 - 51.91,-11.439999,,40.47,,,,,,,,
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,USD,NYQ,WPP plc,WPP plc,finmb_312546,America/New_York,EDT,-14400000,us_market,False,-1.4733,58.85,CLOSED,214187008.0,19.86,58.2468,0.603199,0.010355917,50.77035,8.079647,0.15914105,12604905472.0,,2.9632425,15,0,,False,,0.0169924,1678482018.0,58.85,0.00999832,-0.880001,1678482002,59.47,58.61 - 59.47,58.61,66281.0,-0.18138824,39.67,71.89,1688688000.0,,,,0.24,,0.0040180814,-16.87,,,,,2,59.73,23.8,62.13,9.0,8.0,NYSE,GBP,59.29,83070.0,67900.0,19.18,0.4834888,39.67 - 71.89,-13.040001,,58.85,,,,,,,,
en-US,US,ETF,,Delayed Quote,True,,USD,PCX,iShares International Developed,iShares International Developed Property ETF,finmb_36109407,America/New_York,EDT,-14400000,us_market,False,-1.03103,26.6662,CLOSED,,,28.4414,-1.7751999,-0.06241605,28.22,-1.5537987,-0.055060197,,,,15,0,,False,,,,,,-0.2778,1678480729,26.755,26.65 - 26.755,26.65,3770.0,-0.25886044,23.56,35.98,,,,,,,,,,,,,2,26.944,24.09,29.21,8.0,8.0,NYSEArca,,26.87,6845.0,3820.0,3.1062012,0.13184215,23.56 - 35.98,-9.313799,,26.6662,6.57668,7.40314,7.40314,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,World Quantum Growth Acquisitio,World Quantum Growth Acquisition Corp.,finmb_714011366,America/New_York,EDT,-14400000,us_market,False,0.0,10.28,CLOSED,20395000.0,-0.704,10.2173,0.06269932,0.0061365836,10.047125,0.23287487,0.023178259,262076256.0,,-14.602272,15,0,,False,,,,,,0.0,1676322002,10.28,10.27 - 10.28,10.27,20621.0,-0.002909863,9.84,10.31,,,,,,,,,,,,,2,10.28,10.27,16.44,29.0,10.0,NYSE,USD,10.27,118221.0,72377.0,0.43999958,0.044715405,9.84 - 10.31,-0.030000687,,10.28,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,ASE,Williams Rowland Acquisition Co,Williams Rowland Acquisition Corp.,finmb_1671987640,America/New_York,EDT,-14400000,us_market,False,0.0,10.23,CLOSED,28750000.0,-0.248,10.212,0.017999649,0.0017625978,10.113675,0.116324425,0.011501697,294112480.0,,-41.25,15,0,,False,,,,,,0.0,1678308786,10.21,10.21 - 10.21,10.21,84.0,-0.057142932,9.92,10.85,,,,,,,,,,,,,2,10.21,10.21,10.34,18.0,13.0,NYSE American,USD,10.23,67851.0,180.0,0.30999947,0.031249946,9.92 - 10.85,-0.62000084,,10.23,,,,,,,,
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,USD,NYQ,W.R. Berkley Corporation,W. R. Berkley Corporation,finmb_254504,America/New_York,EDT,-14400000,us_market,False,-1.95588,62.66,CLOSED,264546000.0,35.489,69.1894,-6.5294,-0.09436995,68.784,-6.1239967,-0.08903229,16576452608.0,13.986607,1.7656176,15,0,,False,,0.0,1678485344.0,62.66,0.0,-1.25,1678482259,63.85,62.56 - 63.85,62.56,2033797.0,-0.18612805,60.89,76.99,1679529600.0,1674770400.0,1682333940.0,1682683200.0,0.48,15.410723,0.0075105615,4.066,4.48,5.06,12.383399,,2,63.91,62.58,74.0,8.0,8.0,NYSE,USD,63.42,1328481.0,1476440.0,1.7700005,0.02906882,60.89 - 76.99,-14.329998,,62.66,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,W.R. Berkley Corporation 5.70% ,W. R. Berkley Corporation 5.70% SB DB 2058,finmb_254504,America/New_York,EDT,-14400000,us_market,False,-1.44109,23.26,CLOSED,121271000.0,44.854,,,,,,,2820763392.0,,0.5185714,15,0,,False,,,,,,-0.340099,1678481175,23.67,23.0 - 23.67,23.0,9976.0,-0.017321497,23.0,23.67,1680134400.0,,,,0.56,5.058721,0.023728713,4.598,,,,,2,23.6001,23.0,37.21,9.0,11.0,NYSE,USD,23.3727,,,0.26000023,0.011304358,23.0 - 23.67,-0.40999985,,23.26,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,W.R. Berkley Corporation 5.10% ,,finmb_254504,America/New_York,EDT,-14400000,us_market,False,-2.43455,21.24,CLOSED,,,,,,,,,,,,15,0,,False,,,,,,-0.530001,1678481908,21.8315,21.02 - 21.8315,21.02,14835.0,-0.027093848,21.02,21.8315,1680134400.0,,,,,,,,,,,,2,21.77,21.2,21.46,9.0,29.0,NYSE,,21.77,,,0.21999931,0.01046619,21.02 - 21.8315,-0.5914993,,21.24,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,W.R. Berkley Corporation 4.25% ,,finmb_254504,America/New_York,EDT,-14400000,us_market,False,-1.04276,18.98,CLOSED,,,,,,,,,,,,15,0,,False,,,,,,-0.200001,1678482002,19.094,18.66 - 19.094,18.66,17575.0,-0.0059704785,18.66,19.094,1680134400.0,,,,,,,,,,,,2,19.18,18.81,30.11,10.0,9.0,NYSE,,19.23,,,0.3199997,0.017148966,18.66 - 19.094,-0.11400032,,18.98,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,W.R. Berkley Corporation 4.125%,,finmb_254504,America/New_York,EDT,-14400000,us_market,False,-0.112615,17.74,CLOSED,,,,,,,,,,,,15,0,,False,,,,,,-0.0200005,1678481992,17.93,17.6 - 17.93,17.6,20237.0,-0.010596795,17.6,17.93,1680134400.0,,,,,,,,,,,,2,17.76,17.75,17.74,10.0,11.0,NYSE,,17.86,,,0.13999939,0.007954511,17.6 - 17.93,-0.19000053,,17.74,,,,,,,,
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,USD,NYQ,Warby Parker Inc.,Warby Parker Inc.,finmb_107146021,America/New_York,EDT,-14400000,us_market,False,-4.16667,11.04,CLOSED,95945504.0,2.617,14.7438,-3.7038002,-0.2512107,14.48865,-3.4486504,-0.23802426,1276488960.0,100.36364,4.2185707,15,0,,False,,-1.44927,1678492365.0,10.88,-0.16,-0.48,1678482002,11.28,10.67 - 11.28,10.67,2040363.0,-0.6981132,10.67,36.57,,1677591000.0,1677591000.0,1677591000.0,,,,-2.062,0.11,-0.04,-276.0,,2,11.52,10.0,11.89,11.0,8.0,NYSE,USD,11.42,1001373.0,1556050.0,0.3699999,0.034676652,10.67 - 36.57,-25.529999,,11.04,,,,,,,,
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,USD,NYQ,Westrock Company,WestRock Company,finmb_33897,America/New_York,EDT,-14400000,us_market,False,-2.93064,29.81,CLOSED,254518000.0,41.637,34.4344,-4.624399,-0.13429593,37.4698,-7.6597996,-0.20442596,7587181568.0,6.424569,0.7159497,15,0,,False,,-0.0335466,1678496326.0,29.8,-0.0100002,-0.9,1678482001,30.55,29.5 - 30.55,29.5,2017343.0,-0.4558233,29.495,54.78,1677024000.0,1675258200.0,1683117000.0,1683549000.0,1.065,,0.03467926,-2.608,4.64,3.07,9.710097,,2,30.71,29.81,33.5,9.0,8.0,NYSE,USD,30.58,2080845.0,1941870.0,0.31499863,0.010679729,29.495 - 54.78,-24.97,,29.81,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,ASE,Western Copper and Gold Corpora,Western Copper and Gold Corporation,finmb_27236007,America/New_York,EDT,-14400000,us_market,False,0.0,1.7,CLOSED,151596992.0,0.609,1.7346,-0.0345999,-0.019946905,1.52275,0.17725003,0.11640126,259205808.0,-85.00001,2.7914615,15,0,,False,,0.5823514,1678494363.0,1.7099,0.009899974,0.0,1678481999,1.73,1.64 - 1.73,1.64,103794.0,-0.2916667,1.16,2.4,,,1679601600.0,1679947200.0,,,,-0.014,-0.02,-0.02,-85.00001,,4,1.7,1.47,1.71,9.0,11.0,NYSE American,CAD,1.73,137621.0,143160.0,0.5400001,0.4655173,1.16 - 2.4,-0.70000005,,1.7,,,,,,,,
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,USD,NYQ,"Williams-Sonoma, Inc.","Williams-Sonoma, Inc.",finmb_314400,America/New_York,EDT,-14400000,us_market,False,-2.58482,120.6,CLOSED,66567400.0,21.632,126.0606,-5.460602,-0.043317277,128.8505,-8.250496,-0.06403154,8028028416.0,11.976167,5.5750737,15,0,,False,,0.0,1678486034.0,120.6,0.0,-3.2,1678482001,124.2,118.33 - 124.2,118.33,1248980.0,-0.31822038,101.58,176.89,1677196800.0,1668722400.0,1678791540.0,1679313600.0,2.02,14.006969,0.01631664,8.61,10.07,16.46,7.3268533,,2,123.8,120.0,132.34,8.0,8.0,NYSE,USD,124.2,972878.0,941480.0,19.019997,0.18724154,101.58 - 176.89,-56.29,,120.6,,,,,,,,
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,USD,NYQ,"Watsco, Inc.","Watsco, Inc.",finmb_313461,America/New_York,EDT,-14400000,us_market,False,-2.99901,293.04,CLOSED,33263100.0,42.214,288.1712,4.868805,0.016895529,269.834,23.205994,0.086000994,11349615616.0,32.487804,6.941773,15,0,,False,,0.0,1678486035.0,293.04,0.0,-9.06,1678482001,300.225,290.29 - 300.225,290.29,301789.0,-0.14776792,220.68,343.85,1675123200.0,1676559600.0,1681907400.0,1682339400.0,7.1,38.205997,0.02350215,7.67,9.02,13.99,20.946392,,2,302.1,277.59,312.88,13.0,8.0,NYSE,USD,302.05,280861.0,225560.0,72.360016,0.32789567,220.68 - 343.85,-50.809998,,293.04,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,"Watsco, Inc.","Watsco, Inc.",finmb_313461,America/New_York,EDT,-14400000,us_market,False,0.0,302.35,CLOSED,5473120.0,42.214,287.6454,14.70462,0.051120654,272.2567,30.093292,0.11053278,11722049536.0,,7.162316,15,0,,False,,,,,,0.0,1677772836,303.3,303.3 - 303.3,303.3,4.0,-0.05642414,232.59,320.43,1675123200.0,,,,7.1,39.41982,0.023770306,7.67,,,,,2,298.692,292.6,293.71,8.0,10.0,NYSE,USD,302.35,145.0,20.0,69.76001,0.29992697,232.59 - 320.43,-18.079987,,302.35,,,,,,,,
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,USD,NYQ,Whitestone REIT,Whitestone REIT,finmb_7653809,America/New_York,EDT,-14400000,us_market,False,-3.89189,8.89,CLOSED,49386100.0,7.834,9.9242,-1.0341997,-0.104209885,9.9913,-1.1012993,-0.11022583,446154432.0,37.041668,1.1347971,15,0,,False,,1.34983,1678493788.0,9.01,0.12,-0.36,1678482002,9.23,8.7989 - 9.23,8.7989,616603.0,-0.3491947,8.15,13.66,1686614400.0,1683057600.0,1683057600.0,1683057600.0,0.6,63.500004,0.06486487,0.14,0.24,0.36,24.694445,,2,9.25,8.75,9.08,11.0,9.0,NYSE,USD,9.23,345513.0,861220.0,0.7400007,0.09079764,8.15 - 13.66,-4.7699995,,8.89,,,,,,,,
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,USD,NYQ,"West Pharmaceutical Services, I","West Pharmaceutical Services, Inc.",finmb_313784,America/New_York,EDT,-14400000,us_market,False,-0.241036,314.55,CLOSED,74033000.0,24.783,276.3402,38.209778,0.13827078,276.73026,37.819733,0.13666642,23287078912.0,40.37869,12.692167,15,0,,False,,0.0,1678485600.0,314.55,0.0,-0.76001,1678482259,315.95,309.43 - 315.95,309.43,961058.0,-0.2581368,206.19,424.0,1683072000.0,1676556000.0,1682512200.0,1682944200.0,0.66,56.492455,0.0020931782,5.568,7.79,8.18,38.45354,,2,315.31,200.0,314.35,8.0,8.0,NYSE,USD,314.5,615356.0,559930.0,108.359985,0.52553463,206.19 - 424.0,-109.45001,,314.55,,,,,,,,
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,USD,NYQ,"WisdomTree, Inc.",,finmb_317301,America/New_York,EDT,-14400000,us_market,False,-1.69491,5.8,CLOSED,146519008.0,,5.826,-0.026000023,-0.004462757,5.38235,0.41765022,0.07759626,849810304.0,,,15,0,,False,,-2.75387,1678482327.0,5.65,-0.16,-0.0999999,1678482002,5.9399,5.765 - 5.9399,5.765,1267101.0,-0.095163755,4.6,6.41,1677628800.0,1675440000.0,1682593200.0,1682938800.0,,,,,,0.27,21.481482,,2,5.9,5.46,5.8,18.0,13.0,NYSE,USD,5.87,1073403.0,1044900.0,1.2000003,0.26086962,4.6 - 6.41,-0.60999966,,5.8,,,,,,,,
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,USD,NYQ,"W&T Offshore, Inc.","W&T Offshore, Inc.",finmb_4640784,America/New_York,EDT,-14400000,us_market,False,-0.924209,5.36,CLOSED,143162000.0,-1.465,5.7918,-0.4317999,-0.07455366,6.1343,-0.7743001,-0.12622468,767348352.0,9.745455,-3.658703,15,0,,False,,0.0,1678493508.0,5.36,0.0,-0.0499997,1678482002,5.63,5.32 - 5.63,5.32,3656060.0,-0.41484714,3.57,9.16,1417564800.0,1678287600.0,1682971200.0,1683316800.0,0.1,20.30303,0.018484289,0.264,0.55,1.35,3.9703703,,2,5.41,5.36,5.67,14.0,40.0,NYSE,USD,5.38,2824200.0,3330690.0,1.7900002,0.50140065,3.57 - 9.16,-3.7999997,,5.36,,,,,,,,
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,USD,NYQ,White Mountains Insurance Group,"White Mountains Insurance Group, Ltd.",finmb_273887,America/New_York,EDT,-14400000,us_market,False,1.43049,1383.38,CLOSED,2576230.0,1276.927,1454.9862,-71.6062,-0.049214352,1344.8805,38.49951,0.028626716,3563905024.0,65.87524,1.0833665,15,0,,False,,-0.00578131,1678482120.0,1382.93,-0.0799561,19.51,1678482002,1383.38,1361.9 - 1383.38,1361.9,9194.0,-0.11333728,1030.38,1560.21,1679443200.0,1675774827.0,1683203400.0,1683549000.0,1.0,6.094883,0.0007158247,226.974,21.0,50.0,27.6676,,2,1396.99,1120.0,2203.2,8.0,8.0,NYSE,USD,1381.8,11195.0,11110.0,353.0,0.34259206,1030.38 - 1560.21,-176.82996,,1383.38,,,,,,,,
en-US,US,ETF,,Delayed Quote,True,,USD,PCX,WisdomTree Managed Futures Stra,WisdomTree Managed Futures Strategy Fund,finmb_117916557,America/New_York,EDT,-14400000,us_market,False,-1.41982,32.23,CLOSED,,,32.296,-0.06600189,-0.0020436551,33.78565,-1.5556488,-0.046044663,,,,15,0,,False,,,,,,-0.464199,1678481994,32.54,32.22 - 32.54,32.22,13558.0,-0.14030413,31.03,37.49,,,,,,,,,,,,,2,32.6942,29.25,34.49,12.0,14.0,NYSEArca,,32.61,33553.0,26950.0,1.1999989,0.038672216,31.03 - 37.49,-5.260002,,32.23,10.16149,7.32861,7.32861,,,,,
en-US,US,ETF,,Delayed Quote,True,,USD,PCX,WisdomTree New Economy Real Est,WisdomTree New Economy Real Estate ETF,finmb_34870244,America/New_York,EDT,-14400000,us_market,False,-2.66568,16.3911,CLOSED,19924200.0,47.335,17.5282,-1.1371002,-0.064872615,17.6257,-1.2346001,-0.07004545,326579552.0,6.582771,0.34627867,15,0,,False,,,,,,-0.4489,1678479594,16.65,16.37 - 16.65,16.37,308.0,-0.3101389,14.53,23.76,,,,,,5.3918095,,3.04,2.49,,,,2,17.2064,15.5,22.64,11.0,11.0,NYSEArca,,16.71,9861.0,2020.0,1.8611002,0.12808673,14.53 - 23.76,-7.3689003,,16.3911,4.89387,6.25186,6.25186,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,"Essential Utilities, Inc.","Essential Utilities, Inc.",finmb_296276,America/New_York,EDT,-14400000,us_market,False,-0.239345,41.68,CLOSED,262291008.0,20.289,46.1048,-4.424801,-0.09597267,46.4372,-4.7571983,-0.102443695,10932289536.0,23.284916,2.054315,15,0,,False,,0.7677536,1678495071.0,42.0,0.3199997,-0.0999985,1678482002,42.68,41.22 - 42.68,41.22,2012324.0,-0.20790572,38.5,52.62,1685577600.0,1677513600.0,1683549000.0,1683894600.0,1.02,25.507957,0.024413595,1.634,1.79,1.77,23.548023,,2,41.78,40.82,42.65,8.0,9.0,NYSE,USD,42.25,1150730.0,1779510.0,3.1800003,0.08259741,38.5 - 52.62,-10.939999,,41.68,,,,,,,,
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,USD,NYQ,"Watts Water Technologies, Inc.","Watts Water Technologies, Inc.",finmb_313108,America/New_York,EDT,-14400000,us_market,False,-3.33895,166.46,CLOSED,27284900.0,31.818,164.2374,2.2226105,0.013532913,144.1316,22.3284,0.15491675,5541986304.0,37.660633,5.23163,15,0,,False,,0.0,1678486035.0,166.46,0.0,-5.75,1678482001,171.7,165.89 - 171.7,165.89,176782.0,-0.08235936,116.31,181.4,1678838400.0,1675951200.0,1682971200.0,1683316800.0,0.92,49.54167,0.0053423145,3.36,4.42,6.75,24.660742,,2,172.21,159.7,266.22,10.0,8.0,NYSE,USD,171.63,128751.0,118900.0,50.15001,0.43117538,116.31 - 181.4,-14.939987,,166.46,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,ASE,"Wireless Telecom Group,  Inc.","Wireless Telecom Group, Inc.",finmb_324586,America/New_York,EDT,-14400000,us_market,False,-4.25532,1.8,CLOSED,21556800.0,1.193,1.8902,-0.09020007,-0.04771985,1.5548,0.24519992,0.15770511,38802240.0,-90.0,1.5088013,15,0,,False,,4.4444466,1678486330.0,1.88,0.08000004,-0.08,1678481347,1.9,1.8 - 1.9,1.8,54378.0,-0.100000024,1.11,2.0,,1668461400.0,1678883400.0,1679315400.0,,,,-0.373,-0.02,-0.25,-7.2,,4,1.88,1.8,1.9,11.0,18.0,NYSE American,USD,1.92,21180.0,16640.0,0.68999994,0.62162155,1.11 - 2.0,-0.20000005,,1.8,,,,,,,,
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,USD,NYQ,"Select Energy Services, Inc.","Select Energy Services, Inc.",finmb_61023831,America/New_York,EDT,-14400000,us_market,False,-3.16092,6.74,CLOSED,98102400.0,6.832,8.3098,-1.5698004,-0.18890952,7.85585,-1.1158504,-0.1420407,770537024.0,-24.962961,0.98653394,15,0,,False,,1.92879,1678492472.0,6.87,0.13,-0.22,1678482002,6.99,6.675 - 6.99,6.675,1150052.0,-0.31504068,6.02,9.84,1676592000.0,1677081600.0,1682971200.0,1683316800.0,,,,-3.98,-0.27,0.69,9.768116,,2,6.96,4.03,6.81,8.0,8.0,NYSE,USD,6.96,695093.0,744810.0,0.7199998,0.119601294,6.02 - 9.84,-3.1000004,,6.74,,,,,,,,
en-US,US,ETF,,Delayed Quote,True,,USD,PCX,WisdomTree U.S. Value Fund,WisdomTree U.S. Value Fund,finmb_32849125,America/New_York,EDT,-14400000,us_market,False,-2.56172,57.7429,CLOSED,,,60.9586,-3.2156982,-0.052752167,57.58585,0.15705109,0.0027272513,,,,15,0,,False,,,,,,-1.5181,1678481700,59.1993,57.47 - 59.1993,57.47,18985.0,-0.107666485,50.75,64.71,,,,,,,,,,,,,2,59.261,54.89,61.37,11.0,13.0,NYSEArca,,58.85,19145.0,9270.0,6.992901,0.13779116,50.75 - 64.71,-6.967098,,57.7429,20.57878,14.27956,14.27956,,,,,
